 TRIP_DISTANCE,TEL_TRIPSTART,Trip Start time in mins, TEL_STARTODO, TEL_TRIPEND,Trip End time in mins,Difference of trip times, TEL_ENDODO, TEL_SOC_START, TEL_SOC_END,Percent Lost SOC, TEL_AVG_VELOCITY, AC_ON_DURATION, HEADLAMP_ON_DURATION, CHARGE_START, CHARGE_END, CHARGE_AMOUNT (Wh), FULLCHARGEFLAG, FULLCHARGE_KMSPAN, FULLCHARGE_EFFICIENCY, FULLCHARGE_AMOUNT, VEHICLE_ID, START_BAT_ACTUAL, END_BAT_ACTUAL
10,16:21.5,0016,19495,46:38.5,0046,30,19507,99,85,14,24,27.23,26.22,40:00.0,50:00.0,2644,1,12,220.333333,2644,19,16,-1
2,01:55.1,0001,16237,12:12.1,0012,11,16240,85,82,3,16.36,0,3.2,00:00.0,10:00.0,2886,1,10,288.6,2886,19,14,14
7,37:17.8,0037,21213,48:15.8,0048,11,21221,40,28,12,43.64,0,8.93,50:00.0,00:00.0,11000,1,50,220,11000,11,5,3
38,08:34.8,0008,21221,19:27.9,0019,11,21260,97,50,47,32.96,0,0,23:00.0,09:00.0,7897,1,39,202.487179,7897,11,16,7
14,01:25.1,0001,16439,26:36.2,0026,25,16453,69,53,16,33.6,0,0,59:00.0,45:00.0,3706,1,37,100.162162,3706,16,11,8
9,17:44.1,0017,6595,35:54.1,0035,18,6606,91,84,7,36.67,0,1.52,39:00.0,32:00.0,3566,1,11,324.181818,3566,9,16,14
14,04:30.4,0004,12750,20:50.4,0020,16,12765,38,18,20,56.25,0,0,30:00.0,30:00.0,12988,1,75,173.173333,12988,20,5,2
22,21:24.6,0021,29715,51:13.6,0051,30,29738,68,38,30,46,4.63,0,50:00.0,10:00.0,876,0,,,,13,12,6
4,09:55.6,0009,29738,29:49.7,0029,20,29746,44,32,12,24,16.27,0,30:00.0,30:00.0,2911,0,,,,13,6,4
37,05:01.9,0005,31263,12:02.9,0012,7,31264,31,25,6,8.57,0,0,10:00.0,20:00.0,11071,1,71,155.929577,11071,17,12,3
3,11:27.8,0011,29771,25:38.9,0025,14,29777,22,18,4,25.71,0,0,20:00.0,00:00.0,12758,1,84,196.964286,16545,13,4,2
5,15:28.3,0015,12333,25:24.4,0025,10,12338,81,74,7,30,0,5.88,20:00.0,50:00.0,3571,1,15,238.066667,3571,7,14,12
24,18:33.1,0018,19013,57:59.1,0057,39,19036,60,38,22,35.38,39.43,39.43,01:00.0,04:00.0,10136,1,58,174.758621,10136,5,10,5
45,07:19.9,0007,15577,40:27.9,0040,33,15622,97,36,61,81.82,0,31.23,44:00.0,18:00.0,9947,1,45,221.044444,9947,17,16,5
1,31:17.3,0031,14673,32:51.4,0032,1,14707,101,69,32,33.44,57.43,0,37:00.0,14:00.0,4590,1,34,135,4590,24,12,-1
7,05:44.0,0005,22016,44:38.1,0044,39,22037,62,39,23,32.31,0,0,45:00.0,13:00.0,9800,1,46,213.043478,9800,11,10,-1
3,29:31.4,0029,6914,38:52.4,0038,9,6917,101,97,4,20,0,0,43:00.0,08:00.0,749,1,3,249.666667,749,9,16,16
6,10:11.1,0010,4076,43:28.2,0043,33,4127,90,43,47,32.9,0,0,46:00.0,06:00.0,9123,1,60,152.05,9123,21,7,6
28,04:28.0,0004,17835,07:11.0,0007,3,17869,57,23,34,32.38,0,0,50:00.0,30:00.0,11713,1,84,139.440476,11713,6,8,3
36,44:51.1,0044,22037,48:40.1,0048,4,22077,102,49,53,37.5,0,60.78,50:00.0,20:00.0,9308,1,40,232.7,9308,11,16,7
8,08:55.8,0008,8374,31:21.8,0031,23,8382,65,55,10,20.87,0,17.88,10:00.0,50:00.0,7005,1,28,250.178571,7005,22,10,8
44,10:53.3,0010,16128,44:24.3,0044,34,16173,104,35,69,79.41,0,33.52,52:00.0,04:00.0,3207,0,,,,17,16,-1
38,36:20.5,0036,22644,46:18.6,0046,10,22685,102,61,41,35.14,0,0,49:00.0,56:00.0,5550,1,41,135.365854,5550,11,16,-1
66,33:39.9,0033,9019,39:51.1,0039,6,9085,83,13,70,60,0,0,40:00.0,40:00.0,13552,1,80,169.4,13552,20,14,1
16,11:29.8,0011,18322,12:20.9,0012,1,18378,102,36,66,55.08,0,0,12:00.0,46:00.0,10239,1,56,182.839286,10239,6,8,-1
6,27:49.3,0027,7240,41:06.3,0041,14,7246,54,48,6,25.71,13.28,0,41:00.0,53:00.0,3510,0,,,,9,8,7
22,24:23.9,0024,16061,48:08.9,0048,24,16083,55,31,24,55,0,0,51:00.0,46:00.0,10905,1,82,178.121951,14606,10,8,4
14,32:38.2,0032,9152,49:30.2,0049,17,9166,28,10,18,49.41,0,16.87,20:00.0,40:00.0,14463,1,81,178.555556,14463,20,3,0
7,36:48.8,0036,20253,53:54.8,0053,17,20262,45,34,11,31.76,0,12.8,00:00.0,10:00.0,10932,1,64,170.8125,10932,13,7,4
11,27:45.6,0027,7761,47:13.6,0047,20,7772,51,36,15,33,0,15.4,10:00.0,20:00.0,10843,1,57,190.22807,10843,8,8,5
56,13:57.0,0013,18378,59:33.0,0059,46,18434,104,25,79,73.04,0,45.6,00:00.0,40:00.0,11931,1,56,213.053571,11931,6,16,3
38,01:29.9,0001,19266,42:57.0,0042,41,19304,64,35,29,55.61,0,0,30:00.0,02:00.0,23647,1,86,274.965116,23647,11,10,5
18,28:19.2,0028,5895,52:18.2,0052,24,5913,86,66,20,45,0,0,55:00.0,09:00.0,3688,0,,,,9,15,11
5,29:38.8,0029,11038,44:31.8,0044,15,11043,25,20,5,20,0,13.85,40:00.0,40:00.0,5188,0,,,,19,2,2
7,25:39.1,0025,13471,54:51.1,0054,29,13485,65,52,13,28.97,0,0,57:00.0,26:00.0,1512,0,,,,14,9,-1
1,32:57.2,0032,13485,51:53.2,0051,19,13487,62,59,3,6.32,0,0,54:00.0,35:00.0,4957,0,,,,14,10,-1
19,05:31.1,0005,8201,43:30.2,0043,38,8222,72,56,16,33.16,0,0,01:00.0,27:00.0,6640,1,42,158.095238,6640,23,13,-1
5,04:23.8,0004,11048,13:12.8,0013,9,11053,51,44,7,33.33,8.82,4.1,00:00.0,50:00.0,10081,1,94,162.43617,15269,19,6,5
14,20:55.1,0020,5790,47:47.2,0047,27,5805,82,65,17,33.33,0,21.25,30:00.0,50:00.0,5587,1,29,192.655172,5587,8,14,10
6,25:02.4,0025,12406,36:48.4,0036,11,12412,55,44,11,32.73,0,9.22,00:00.0,50:00.0,9547,1,41,232.853659,9547,24,8,6
38,53:30.9,0053,20489,58:21.0,0058,5,20528,96,52,44,36,0,49.5,50:00.0,40:00.0,7120,1,39,182.564103,7120,11,16,8
43,20:26.2,0020,13589,55:59.3,0055,35,13632,95,48,47,73.71,0,33.5,00:00.0,20:00.0,8309,1,43,193.232558,8309,17,16,7
6,33:52.8,0033,10686,57:29.9,0057,24,10692,28,21,7,15,4.62,22.1,00:00.0,00:00.0,13035,1,77,169.285714,13035,15,4,2
2,32:35.6,0032,12281,40:14.6,0040,8,12283,78,75,3,15,0,7.65,00:00.0,40:00.0,3955,1,15,263.666667,3955,19,13,13
25,05:36.5,0005,16827,55:05.6,0055,50,16883,102,40,62,67.2,0,48,59:00.0,13:00.0,9468,0,,,,6,11,5
18,16:14.8,0016,30092,39:13.9,0039,23,30110,58,42,16,46.96,0,20.88,40:00.0,20:00.0,9956,1,56,177.785714,9956,17,9,7
14,22:14.6,0022,13700,37:00.6,0037,15,13714,47,31,16,56,0,14.77,50:00.0,20:00.0,11655,1,75,155.4,11655,20,6,4
10,12:42.0,0012,31899,29:22.1,0029,17,31908,67,56,11,31.76,0,11.1,20:00.0,10:00.0,7458,1,137,150.890511,20672,17,10,9
10,32:37.7,0032,4808,50:12.7,0050,18,4818,41,30,11,33.33,0,0,40:00.0,10:00.0,11842,1,72,164.472222,11842,7,6,4
3,37:17.5,0037,16476,41:49.5,0041,4,16479,47,43,4,45,0,0,40:00.0,00:00.0,10449,1,56,186.589286,10449,6,7,6
9,26:58.7,0026,5073,38:46.7,0038,12,5083,74,64,10,50,0,0,20:00.0,30:00.0,5697,1,29,196.448276,5697,20,12,-1
23,27:43.9,0027,8501,57:10.9,0057,30,8524,65,37,28,46,13.25,26.92,00:00.0,31:00.0,9855,1,50,197.1,9855,23,10,5
12,15:57.2,0015,15268,44:02.2,0044,29,15280,75,64,11,24.83,28.08,2.57,53:00.0,06:00.0,5903,1,53,111.377358,5903,18,12,10
25,17:58.2,0017,9471,51:11.3,0051,34,9496,61,41,20,44.12,0,31.2,40:00.0,20:00.0,10561,1,68,155.308824,10561,12,10,6
20,32:06.3,0032,11134,58:27.3,0058,26,11155,72,50,22,48.46,0,23.58,58:00.0,34:00.0,7208,1,42,171.619048,7208,23,12,7
14,37:06.5,0037,7346,52:04.5,0052,15,7361,28,9,19,60,0,11.92,58:00.0,23:00.0,11000,1,220,100,22000,20,3,0
11,05:53.2,0005,19011,38:39.3,0038,33,19028,63,47,16,30.91,0,22.52,00:00.0,10:00.0,8629,1,58,148.775862,8629,13,13,12
9,23:59.6,0024,7436,47:36.6,0047,23,7445,80,65,15,22.5,0,0,14:00.0,28:00.0,4000,0,,,,20,13,10
18,19:11.2,0019,15541,43:23.2,0043,24,15560,78,59,19,47.5,0,0,43:00.0,00:00.0,6767,1,37,182.891892,6767,10,13,-1
6,04:10.6,0004,16883,19:27.7,0019,15,16948,102,26,76,52,0,0,20:00.0,50:00.0,8601,0,,,,6,4,3
23,29:45.2,0029,20969,44:18.3,0044,15,21009,96,41,55,32,0,0,48:00.0,05:00.0,9130,1,40,228.25,9130,11,16,6
15,25:17.7,0025,16305,56:37.8,0056,31,16321,85,-5,90,30.97,0,0,00:00.0,06:00.0,5562,1,29,191.793103,5562,16,14,10
9,05:56.7,0005,6883,25:27.7,0025,20,6893,74,63,11,30,0,0,29:00.0,41:00.0,6302,1,84,75.02381,6302,20,12,10
10,02:55.5,0002,5190,22:12.6,0022,20,5201,30,18,12,33,0,0,40:00.0,00:00.0,13907,1,76,182.986842,13907,7,4,2
3,19:55.2,0019,10923,29:56.2,0029,10,10926,51,47,4,18,0,0,10:00.0,20:00.0,10932,1,110,183.945455,20234,15,8,7
2,41:09.6,0041,15524,51:26.6,0051,10,15527,35,32,3,18,10.28,0,40:00.0,50:00.0,10670,1,70,152.428571,10670,8,5,-1
5,06:45.0,0006,30131,33:59.0,0033,27,30147,81,63,18,35.56,0,6.68,10:00.0,20:00.0,5361,1,31,172.935484,5361,17,12,10
5,32:57.7,0032,30630,53:12.7,0053,21,30635,35,27,8,14.29,3.07,20.25,50:00.0,00:00.0,2890,0,,,,13,5,3
4,00:21.9,0000,23284,13:25.0,0013,13,23289,43,37,6,23.08,1.02,0,30:00.0,10:00.0,9996,1,68,147,9996,13,5,5
18,18:33.9,0018,13874,45:13.0,0045,27,13893,84,69,15,42.22,0,26.65,50:00.0,50:00.0,5017,1,39,128.641026,5017,15,14,11
17,08:47.2,0008,13525,56:29.3,0056,48,13542,80,55,25,21.25,0,3.03,59:00.0,31:00.0,6990,1,35,199.714286,6990,5,13,8
18,22:31.3,0022,15843,22:26.4,0022,0,15862,66,47,19,19,0,0,23:00.0,33:00.0,8703,1,128,67.992188,8703,14,11,7
39,44:19.4,0044,23067,56:48.5,0056,12,23106,97,55,42,32.5,0,0,57:00.0,34:00.0,6804,1,39,174.461538,6804,11,16,8
2,23:24.9,0023,12081,33:28.0,0033,10,12083,72,67,5,12,0,0,20:00.0,30:00.0,5345,0,,,,15,12,11
11,05:27.3,0005,14620,36:26.3,0036,31,14631,84,73,11,21.29,30.98,4.3,40:00.0,52:00.0,4821,1,29,166.241379,4821,18,14,12
4,03:57.2,0003,7530,12:04.2,0012,9,7534,97,94,3,26.67,8.12,0,14:00.0,39:00.0,1288,1,4,322,1288,9,16,16
3,02:25.0,0002,17542,38:28.0,0038,36,17558,69,54,15,26.67,23.87,0,38:00.0,16:00.0,7064,1,46,153.565217,7064,16,10,-1
29,03:24.3,0003,15362,33:08.3,0033,30,15391,74,41,33,58,27.7,0,00:00.0,40:00.0,9362,1,54,173.37037,9362,19,12,6
16,31:48.3,0031,7558,58:59.4,0058,27,7575,78,64,14,37.78,0,0,59:00.0,09:00.0,6246,1,41,152.341463,6246,9,13,-1
3,06:26.2,0006,15848,12:21.2,0012,6,15851,57,53,4,30,0,0,10:00.0,30:00.0,6322,1,41,154.195122,6322,24,9,8
13,28:44.6,0028,8141,51:06.6,0051,23,8154,65,47,18,33.91,4.05,19.33,50:00.0,00:00.0,8555,1,37,231.216216,8555,7,10,-1
4,22:59.4,0022,24333,39:02.5,0039,17,24338,90,82,8,17.65,14.03,0,30:00.0,50:00.0,667,0,,,,13,16,-1
7,36:57.9,0036,15858,57:22.9,0057,21,15865,45,35,10,20,0,11.23,00:00.0,20:00.0,11282,1,66,170.939394,11282,19,5,5
19,03:29.3,0003,10642,48:23.4,0048,45,10664,72,52,20,29.33,0,40.87,51:00.0,19:00.0,6941,1,44,157.75,6941,23,12,-1
6,01:49.1,0001,14157,21:56.2,0021,20,14161,74,68,6,12,12,4.43,30:00.0,01:00.0,1880,0,,,,5,12,11
12,32:11.5,0032,18129,58:43.6,0058,26,18142,82,72,10,30,0,0,59:00.0,44:00.0,4527,1,27,167.666667,4527,16,14,12
14,27:58.8,0027,25376,57:59.9,0058,31,25390,89,74,15,28,0,0,50:00.0,30:00.0,3999,1,27,148.111111,3999,11,15,12
37,00:27.7,0000,21977,41:50.8,0041,41,22014,66,32,34,54.15,38.4,0,40:00.0,50:00.0,11382,1,75,151.76,11382,6,10,4
5,09:28.6,0009,10859,49:23.6,0049,40,10883,44,20,24,36,39.92,0,40:00.0,50:00.0,15236,1,82,185.804878,15236,12,5,-1
9,10:58.0,0010,25414,27:59.0,0027,17,25423,76,64,12,31.76,17.02,0,20:00.0,50:00.0,6324,1,33,191.636364,6324,11,13,10
7,24:56.8,0024,13653,49:57.9,0049,25,13660,81,76,5,16.8,0,8.17,05:00.0,23:00.0,3848,1,29,132.689655,3848,15,14,13
37,15:29.1,0015,27097,54:36.2,0054,39,27134,71,31,40,56.92,0,0,10:00.0,20:00.0,10716,1,72,148.833333,10716,17,12,4
5,11:14.1,0011,10336,21:29.1,0021,10,10341,79,70,9,30,0,0,10:00.0,00:00.0,4448,1,11,404.363636,4448,7,13,11
7,15:07.5,0015,10147,44:54.5,0044,29,10155,83,75,8,16.55,0,0,48:00.0,13:00.0,3964,1,23,172.347826,3964,20,14,12
5,03:27.0,0003,16335,25:27.0,0025,22,16341,54,48,6,16.36,19.97,3.05,44:00.0,30:00.0,3072,0,,,,18,8,7
12,23:04.6,0023,7581,49:40.6,0049,26,7594,77,65,12,30,0,0,50:00.0,00:00.0,5821,1,19,306.368421,5821,7,13,11
25,15:55.8,0015,14269,55:11.9,0055,40,14294,69,48,21,37.5,0,36.23,50:00.0,10:00.0,8458,1,54,156.62963,8458,15,11,7
3,06:14.6,0006,13916,19:52.7,0019,13,13920,61,56,5,18.46,13.63,3.4,25:00.0,31:00.0,7749,1,37,209.432432,7749,5,11,-1
11,24:42.5,0024,7817,45:51.6,0045,21,7828,91,80,11,31.43,21.15,0,43:00.0,59:00.0,4054,1,11,368.545455,4054,9,16,13
30,11:22.0,0011,16369,44:57.0,0044,33,16399,53,22,31,54.55,33.58,0,45:00.0,13:00.0,12579,1,95,181.021053,17197,10,8,2
6,06:27.4,0006,16035,26:06.4,0026,20,16041,95,87,8,18,19.65,15.62,00:00.0,10:00.0,2242,1,6,373.666667,2242,24,16,15
38,04:29.2,0004,23521,45:39.2,0045,41,23560,103,47,56,57.07,0,41.17,40:00.0,40:00.0,9325,1,39,239.102564,9325,11,16,7
8,03:51.4,0003,9069,20:59.5,0021,18,9077,70,56,14,28.24,17.13,17.13,20:00.0,00:00.0,6991,1,25,279.64,6991,22,11,9
24,07:24.8,0007,15488,47:56.9,0047,40,15512,62,43,19,36,40.53,0,09:00.0,56:00.0,8846,1,63,140.412698,8846,5,10,6
8,04:19.6,0004,16546,28:26.7,0028,24,16554,86,79,7,20,0,0,51:00.0,29:00.0,3752,1,16,234.5,3752,18,15,-1
12,27:16.0,0027,19593,57:21.1,0057,30,19611,61,44,17,36,0,0,57:00.0,06:00.0,3258,0,,,,16,8,6
3,36:49.1,0036,19615,38:51.1,0038,2,19617,59,58,1,60,2.03,0,43:00.0,33:00.0,7642,1,65,167.692308,10900,16,10,9
3,06:22.6,0006,24203,12:25.6,0012,6,24206,37,33,4,30,0,0,10:00.0,40:00.0,1107,0,,,,13,5,4
9,12:30.1,0012,17708,31:57.1,0031,19,17716,43,37,6,25.26,0,0,32:00.0,12:00.0,2005,0,,,,19,6,5
21,12:55.1,0012,17716,42:44.2,0042,30,17737,49,-5,54,42,0,26.15,50:00.0,10:00.0,11430,1,90,149.277778,13435,19,7,4
7,47:50.7,0047,10100,59:53.7,0059,12,10107,70,64,6,35,0,8.23,40:00.0,10:00.0,6426,1,79,158.835443,12548,8,11,10
3,00:21.6,0000,24209,07:29.6,0007,7,24213,43,38,5,34.29,0,5.08,10:00.0,00:00.0,10725,1,83,147.120482,12211,13,4,5
50,34:24.6,0034,24547,40:20.7,0040,6,24598,65,14,51,46.36,45.67,0,30:00.0,50:00.0,14040,1,88,159.545455,14040,6,10,1
4,36:44.8,0036,13139,46:49.8,0046,10,13143,50,45,5,24,0,0,24:00.0,34:00.0,16627,1,58,286.672414,16627,23,6,6
2,10:57.8,0010,20546,25:53.8,0025,15,20548,86,81,5,8,5.92,0,26:00.0,01:00.0,3471,1,11,315.545455,3471,6,15,14
29,23:58.6,0023,16405,53:30.7,0053,30,16434,60,30,30,58,24.62,0,00:00.0,40:00.0,12304,1,72,170.888889,12304,19,9,4
4,44:48.7,0044,18501,54:57.7,0054,10,18505,51,48,3,24,0,7.1,00:00.0,20:00.0,8725,1,49,178.061224,8725,17,8,7
6,26:51.9,0026,23392,46:16.0,0046,20,23398,70,61,9,18,0,0,40:00.0,50:00.0,5620,1,23,244.347826,5620,13,12,11
4,21:23.5,0021,20864,34:18.6,0034,13,20868,48,41,7,18.46,0,0,20:00.0,10:00.0,10311,1,50,206.22,10311,17,7,6
12,14:32.8,0014,14055,37:56.9,0037,23,14067,61,53,8,31.3,0,20.37,50:00.0,50:00.0,7693,1,63,122.111111,7693,15,9,8
2,17:00.0,0017,20581,23:07.0,0023,6,20583,69,66,3,17.14,6.12,0,24:00.0,22:00.0,5194,1,17,305.529412,5194,16,11,11
8,44:29.3,0044,17503,50:12.4,0050,6,17547,75,39,36,40,64.7,10.2,52:00.0,43:00.0,2492,0,,,,18,6,5
23,27:07.2,0027,14254,46:07.2,0046,19,14260,81,73,8,18.95,19,0,30:00.0,30:00.0,5691,1,6,948.5,5691,12,16,12
6,01:19.9,0001,26183,21:09.0,0021,20,26189,32,21,11,18,19.82,0,10:00.0,00:00.0,12478,1,76,164.184211,12478,17,4,2
5,05:55.5,0005,26281,19:13.5,0019,14,26286,45,36,9,21.43,13.3,0,40:00.0,40:00.0,11028,1,64,172.3125,11028,13,6,6
24,17:24.5,0017,18587,56:49.5,0056,39,18611,82,62,20,36.92,13.85,0,50:00.0,10:00.0,6404,1,48,133.416667,6404,19,14,10
12,07:53.5,0007,23994,51:46.6,0051,44,24006,90,76,14,16.36,13.8,0,10:00.0,50:00.0,4000,1,17,235.294118,4000,13,15,13
5,25:08.1,0025,21943,35:27.1,0035,10,21949,57,50,7,36,0,0,20:00.0,20:00.0,8166,1,40,204.15,8166,17,9,7
3,19:05.8,0019,9814,29:29.9,0029,10,9816,35,33,2,12,0,0,20:00.0,30:00.0,10967,1,70,156.671429,10967,8,5,4
8,22:49.2,0022,7840,42:57.2,0042,20,7849,75,62,13,27,0,20.13,40:00.0,00:00.0,6111,1,25,244.44,6111,7,12,10
3,13:17.1,0013,8084,19:28.1,0019,6,8087,66,62,4,30,6.18,0,19:00.0,57:00.0,6990,1,57,166.77193,9506,9,11,10
7,47:25.8,0047,24037,59:31.9,0059,12,24042,59,53,6,25,12.1,0,50:00.0,50:00.0,8778,1,40,219.45,8778,11,9,8
44,09:21.8,0009,18505,55:50.8,0055,46,18551,102,46,56,60,0,0,59:00.0,00:00.0,8434,1,46,183.347826,8434,17,16,7
15,40:48.1,0040,12284,53:46.3,0053,13,12309,93,71,22,20.55,0,0,57:00.0,42:00.0,4701,1,25,188.04,4701,15,16,14
11,15:43.8,0015,22969,41:02.9,0041,26,22980,65,-5,70,25.38,0,12.92,40:00.0,50:00.0,8547,1,105,166.942857,17529,17,10,8
8,13:25.2,0013,8449,23:57.2,0023,10,8456,58,50,8,42,0,9.22,20:00.0,30:00.0,8330,1,49,170,8330,7,10,7
18,02:59.8,0003,24220,28:01.8,0028,25,24238,86,73,13,41.54,0,21.28,10:00.0,10:00.0,5380,0,,,,17,15,12
5,47:27.3,0047,9013,53:12.4,0053,6,9018,57,49,8,50,0,5.75,50:00.0,20:00.0,9120,1,79,198.278481,15664,7,9,7
7,01:04.4,0001,9025,17:26.4,0017,16,9033,93,82,11,30,3.1,0,10:00.0,50:00.0,3333,1,8,416.625,3333,7,16,14
3,37:45.0,0037,24279,47:53.0,0047,10,24282,76,69,7,18,7.1,0,40:00.0,40:00.0,4957,1,20,247.85,4957,17,13,-1
9,34:52.6,0034,12501,57:48.6,0057,23,12511,102,94,8,26.09,0,20.92,00:00.0,10:00.0,1530,1,10,153,1530,15,16,16
24,12:40.8,0012,12544,20:59.9,0021,9,12570,80,57,23,22.94,0,16.28,20:00.0,20:00.0,4257,0,,,,15,13,9
2,44:24.7,0044,12406,54:34.7,0054,10,12408,39,35,4,12,0,0,16:00.0,41:00.0,25144,1,70,359.2,25144,23,5,5
5,02:27.4,0002,17584,09:16.4,0009,7,17590,84,80,4,51.43,0,0,40:00.0,00:00.0,3132,1,21,149.142857,3132,19,14,13
27,00:23.6,0000,13178,33:49.6,0033,33,13206,103,73,30,50.91,9.88,0,20:00.0,50:00.0,4757,1,28,169.892857,4757,8,16,12
24,08:14.4,0008,17161,51:44.5,0051,43,17186,61,42,19,34.88,43.5,41.73,51:00.0,51:00.0,10449,1,72,145.125,10449,5,9,6
11,15:51.2,0015,17762,48:35.3,0048,33,17774,86,75,11,21.82,26.62,0,49:00.0,37:00.0,4327,1,27,160.259259,4327,18,15,13
20,30:59.5,0030,18762,57:43.6,0057,27,18782,71,52,19,44.44,26.73,0,40:00.0,40:00.0,7195,1,46,156.413043,7195,19,12,8
4,17:23.2,0017,10157,27:05.2,0027,10,10161,76,68,8,24,1,9.7,10:00.0,10:00.0,4945,1,20,247.25,4945,7,13,11
5,34:57.0,0034,23045,47:49.1,0047,13,23051,73,68,5,27.69,12.87,0,10:00.0,40:00.0,3766,0,,,,17,12,-1
8,25:56.7,0025,16072,25:25.8,0025,0,16113,57,26,31,41,0,55.07,42:00.0,55:00.0,12255,1,96,142.614583,13691,18,4,3
12,03:58.0,0003,8672,47:33.1,0047,44,8690,86,69,17,24.55,0,0,48:00.0,24:00.0,4455,1,37,120.405405,4455,9,14,11
37,45:54.9,0045,22406,51:29.0,0051,6,22453,66,19,47,42.73,49.35,0,50:00.0,30:00.0,12923,1,85,152.035294,12923,6,8,2
22,28:18.4,0028,24264,37:14.5,0037,9,24287,104,75,29,20,0,0,37:00.0,19:00.0,4429,1,23,192.565217,4429,11,16,12
1,12:18.3,0012,18403,29:58.4,0029,17,18405,103,100,3,7.06,0,0,30:00.0,17:00.0,1179,1,2,589.5,1179,16,16,16
8,08:16.2,0008,15387,27:14.3,0027,19,15396,91,86,5,28.42,0,4.08,38:00.0,45:00.0,2585,1,9,287.222222,2585,18,16,15
31,57:43.5,0057,12744,59:51.7,0059,2,12775,84,59,25,30,0,0,50:00.0,30:00.0,3699,0,,,,15,14,9
8,17:05.7,0017,24692,37:01.8,0037,20,24700,60,50,10,24,0,0,40:00.0,30:00.0,7737,1,35,221.057143,7737,13,8,7
23,05:20.2,0005,16004,46:31.3,0046,41,16028,67,47,20,35.12,41.18,0,14:00.0,39:00.0,7992,1,63,126.857143,7992,5,11,-1
9,24:14.1,0024,25091,40:40.1,0040,16,25100,72,60,12,33.75,0,0,40:00.0,20:00.0,1740,0,,,,13,13,9
6,02:58.8,0002,23901,16:15.9,0016,14,23906,18,10,8,21.43,0,0,10:00.0,20:00.0,13878,1,86,161.372093,13878,17,2,0
9,05:43.2,0005,16041,36:31.3,0036,31,16051,55,49,6,19.35,0,20.7,20:00.0,50:00.0,10932,1,67,163.164179,10932,15,8,7
33,07:20.9,0007,16399,57:10.0,0057,50,16432,94,69,25,39.6,49.82,1.03,10:00.0,20:00.0,5735,0,,,,15,16,11
4,23:58.8,0023,10451,40:59.8,0041,18,10457,42,36,6,21.18,2.57,0,39:00.0,06:00.0,4182,0,,,,20,6,-1
10,35:53.5,0035,22380,58:31.6,0058,23,22390,83,74,9,26.09,0,0,30:00.0,10:00.0,3981,1,23,173.086957,3981,13,14,12
13,24:29.6,0024,23831,41:00.6,0041,17,23844,57,42,15,45.88,0,15.5,40:00.0,10:00.0,9249,1,71,154.746479,10987,13,9,7
5,36:26.1,0036,21689,45:19.2,0045,9,21694,42,34,8,33.33,0,0,40:00.0,20:00.0,1618,0,,,,17,6,4
2,39:39.5,0039,17197,55:57.5,0055,16,17200,94,91,3,11.25,0,0,20:00.0,30:00.0,2157,1,3,719,2157,19,16,16
6,07:23.1,0007,25448,24:28.2,0024,17,25454,74,65,9,21.18,0,0,20:00.0,30:00.0,5481,1,31,176.806452,5481,11,13,-1
2,48:58.2,0048,23037,54:57.3,0054,6,23040,94,92,2,30,0,0,50:00.0,00:00.0,1776,1,3,592,1776,13,16,16
23,01:04.8,0001,10914,37:59.8,0038,37,10938,76,52,24,40,12.33,0,30:00.0,10:00.0,5381,0,,,,12,11,8
15,26:25.9,0026,22033,49:32.9,0049,23,22048,81,68,13,39.13,0,0,30:00.0,30:00.0,5035,1,34,148.088235,5035,6,14,11
3,47:27.3,0047,23043,55:22.3,0055,8,23046,98,93,5,22.5,0,0,50:00.0,50:00.0,1435,1,3,478.333333,1435,13,16,16
3,14:52.3,0014,23337,48:33.4,0048,34,23349,82,68,14,21.18,0,29.42,50:00.0,40:00.0,6581,1,60,172.183333,10331,13,13,-1
6,43:12.0,0043,20732,53:25.0,0053,10,20738,37,28,9,36,0,8.18,20:00.0,00:00.0,12332,1,86,143.395349,12332,17,5,3
3,02:45.3,0002,7336,08:46.3,0008,6,7339,43,38,5,30,0,6.02,10:00.0,10:00.0,10717,1,69,212.217391,14643,7,6,5
37,10:57.3,0010,28088,48:23.4,0048,38,28125,66,32,34,58.42,0,0,40:00.0,00:00.0,11268,1,37,304.540541,11268,6,11,4
5,33:26.3,0033,10360,46:36.3,0046,13,10366,80,73,7,27.69,0,0,10:00.0,00:00.0,4233,1,25,169.32,4233,7,13,12
11,02:16.6,0002,20123,38:30.6,0038,36,20135,75,63,12,20,0,0,49:00.0,01:00.0,7379,1,98,172.428571,16898,16,12,-1
11,22:56.1,0022,25111,49:21.2,0049,27,25122,63,49,14,24.44,9.25,0,40:00.0,40:00.0,7869,1,51,188.411765,9609,13,11,7
7,06:20.8,0006,8926,24:13.8,0024,18,8933,66,56,10,23.33,0,14.83,20:00.0,00:00.0,6891,1,31,222.290323,6891,7,11,9
5,14:58.9,0014,23906,56:12.9,0056,42,23918,103,92,11,17.14,0,16.07,50:00.0,40:00.0,1759,1,12,146.583333,1759,17,16,-1
10,08:14.9,0008,11575,15:50.0,0015,7,11587,69,54,15,10.75,51.2,0.97,35:00.0,23:00.0,7741,1,48,161.270833,7741,12,11,8
5,36:47.0,0036,14300,53:44.0,0053,17,14305,95,90,5,17.65,0,12.03,50:00.0,20:00.0,2471,1,5,494.2,2471,15,16,16
